ApplicationType,LoanGoal,RequestedAmount,CreditScore,timesincefirstcase,duration,FirstWithdrawalAmount,MonthlyCost,NumberOfTerms,OfferedAmount,open_cases,month,weekday,hour,treatment
New credit,Car,10000.0,631,4.125091,8.905094,10000.0,193.03,60,10000.0,681,1,0,15,1
New credit,"Other, see explanation",20000.0,931,4.138811,8.759113,8304.0,600.0,36,20000.0,787,1,2,8,1
New credit,"Other, see explanation",30000.0,948,4.141205,16.75443,32000.0,334.7,120,32000.0,1047,1,1,13,1
New credit,Existing loan takeover,14250.0,899,4.145658,57.736374,3800.0,178.3,96,13600.0,356,1,2,12,0
New credit,Home improvement,38500.0,899,4.150598,31.739459,25000.0,261.48,120,25000.0,647,1,0,9,0
New credit,Car,45000.0,899,4.15458,31.735447,42192.0,1030.16,48,45000.0,645,1,0,9,0
New credit,Existing loan takeover,22000.0,863,4.15923,9.760134,8304.0,220.0,127,22000.0,795,1,2,13,1
New credit,"Other, see explanation",10000.0,899,4.161784,31.728218,8304.0,100.0,134,10000.0,347,1,2,10,0
New credit,Home improvement,7000.0,901,4.164863,8.044201,8304.0,70.0,138,7000.0,744,1,1,14,1
New credit,other,50000.0,848,4.169023,8.012067,40000.0,500.0,126,50000.0,426,1,3,10,0
New credit,Car,11000.0,988,4.169677,7.057604,11000.0,150.0,90,11000.0,739,1,1,12,1
New credit,"Other, see explanation",20000.0,899,4.173333,32.707989,8304.0,150.0,127,15000.0,445,1,3,13,0
New credit,Extra spending limit,15000.0,1035,4.174361,8.030301,4000.0,150.0,127,15000.0,730,1,1,8,1
New credit,"Other, see explanation",5000.0,899,4.181957,30.699332,8304.0,100.0,134,10000.0,636,1,0,8,0
Limit raise,Existing loan takeover,36000.0,899,4.193511,17.023887,8304.0,360.0,126,36000.0,1089,1,4,10,1
New credit,Existing loan takeover,21500.0,899,4.206066,16.677732,3678.0,514.52,54,25000.0,799,1,2,16,1
New credit,Unknown,0.0,899,4.208843,57.673144,1000.0,122.66,46,5000.0,1313,1,4,10,0
New credit,Remaining debt home,6000.0,954,4.209507,49.695649,8304.0,184.42,36,6000.0,819,1,3,12,1
New credit,Car,5000.0,915,4.212042,7.752804,5000.0,50.0,138,5000.0,641,1,0,8,0
New credit,Existing loan takeover,6000.0,899,4.21228,9.809855,8304.0,267.8,24,6000.0,353,1,2,11,0
New credit,Home improvement,7000.0,899,4.213812,2.191867,7000.0,166.62,48,7000.0,371,1,2,14,0
New credit,Car,7500.0,842,4.215938,6.033943,7500.0,147.42,60,7500.0,666,1,0,11,1
New credit,Existing loan takeover,7500.0,899,4.221382,36.66006,8304.0,75.0,138,7500.0,667,1,0,11,0
New credit,Existing loan takeover,5000.0,899,4.234268,30.647189,8304.0,100.0,58,5000.0,1563,2,4,7,0
New credit,Existing loan takeover,5000.0,899,4.252613,15.635186,1350.0,100.0,58,5000.0,421,1,3,9,0
New credit,Car,17700.0,899,4.257363,47.624639,18500.0,424.31,48,18500.0,1726,2,2,7,1
New credit,Home improvement,20000.0,899,4.258782,30.622785,8304.0,200.0,127,20000.0,1558,2,4,7,0
New credit,Car,5000.0,842,4.261691,8.870379,6000.0,175.0,38,6000.0,423,1,3,10,0
New credit,Car,6000.0,965,4.262594,16.647824,6000.0,184.42,36,6000.0,1002,1,0,10,1
New credit,Car,5000.0,811,4.263511,14.703231,8304.0,100.0,58,5000.0,999,1,0,9,1
New credit,Car,5000.0,871,4.264918,12.722004,5000.0,225.0,24,5000.0,650,1,0,9,0
New credit,Home improvement,12000.0,958,4.26539,16.642612,15000.0,282.96,60,15000.0,1052,1,1,14,1
New credit,Not speficied,24000.0,781,4.270881,13.843911,8304.0,250.0,114,22900.0,355,1,2,12,0
New credit,Not speficied,5000.0,899,4.272909,57.60874,5000.0,223.16,24,5000.0,377,1,2,16,0
New credit,"Other, see explanation",15000.0,899,4.277554,3.016012,8304.0,150.0,127,15000.0,539,1,4,16,0
New credit,Car,19763.0,899,4.29023,13.752628,8304.0,400.0,51,18200.0,1040,1,1,10,0
New credit,Existing loan takeover,48000.0,792,4.292335,23.676802,8304.0,500.0,126,50000.0,1284,1,3,7,1
New credit,Home improvement,15000.0,1030,4.311526,7.941495,12000.0,132.84,120,12000.0,791,1,2,12,1
Limit raise,Car,25000.0,899,4.318895,31.570819,8304.0,250.0,126,25000.0,388,1,2,19,0
New credit,Existing loan takeover,50000.0,926,4.323744,8.593631,8304.0,500.0,126,50000.0,387,1,2,18,0
New credit,Home improvement,14000.0,967,4.329803,23.603302,2500.0,300.0,53,14000.0,1262,1,2,9,1
New credit,Remaining debt home,31000.0,826,4.331842,47.724024,4022.61,598.96,59,31500.0,1129,1,3,9,1
New credit,Home improvement,10000.0,982,4.333584,15.816487,10000.0,150.0,80,10000.0,1124,1,3,13,0
New credit,"Other, see explanation",5000.0,1059,4.341674,8.635825,5000.0,100.0,58,5000.0,649,1,0,9,0
New credit,"Other, see explanation",50000.0,899,4.343863,9.612443,21382.0,522.97,120,50000.0,742,1,1,13,1
New credit,Existing loan takeover,12500.0,844,4.37081,20.61503,8304.0,350.0,40,12500.0,1196,1,0,15,1
Limit raise,Extra spending limit,0.0,899,4.377942,7.659092,8304.0,500.0,32,15000.0,464,1,3,17,0
New credit,Home improvement,6000.0,1108,4.383661,14.525172,6000.0,100.0,72,6000.0,856,1,4,13,1
New credit,Car,15000.0,1027,4.391207,9.812586,9000.0,200.0,89,15000.0,787,1,2,8,1
New credit,Extra spending limit,10000.0,862,4.400245,8.618436,2000.0,200.0,57,10000.0,798,1,2,14,0
New credit,Car,15000.0,899,4.403307,16.576208,5000.0,98.28,60,5000.0,1088,1,4,9,1
New credit,Home improvement,10000.0,911,4.404002,16.50867,4995.0,110.7,120,10000.0,859,1,4,8,1
New credit,Existing loan takeover,36500.0,949,4.408383,34.516005,7100.0,400.0,126,40000.0,1558,2,4,11,1
New credit,Home improvement,30000.0,754,4.416486,16.457099,24370.0,372.3,97,30000.0,798,1,2,14,1
Limit raise,Extra spending limit,6000.0,899,4.418419,32.4631,8304.0,100.0,72,6000.0,660,1,0,11,0
New credit,Home improvement,10000.0,1133,4.424394,5.776044,10000.0,110.7,120,10000.0,681,1,0,14,1
New credit,Car,5000.0,899,4.424666,57.457449,5000.0,98.28,60,5000.0,411,1,3,8,0
New credit,"Other, see explanation",7500.0,899,4.426756,32.454849,8304.0,100.0,94,7500.0,457,1,3,15,0
New credit,Home improvement,10000.0,1032,4.432906,14.561767,8304.0,100.0,134,10000.0,737,1,1,9,0
New credit,Remaining debt home,21500.0,874,4.435399,135.487839,8304.0,261.48,120,25000.0,1481,2,1,10,1
New credit,Car,5000.0,899,4.438786,57.442987,5000.0,431.92,12,5000.0,426,1,3,10,0
New credit,Car,5000.0,1082,4.447404,7.795854,8304.0,200.0,27,5000.0,682,1,0,15,1
New credit,Car,12000.0,899,4.451363,32.429947,8304.0,247.52,80,0.0,441,1,3,13,0
New credit,Existing loan takeover,15000.0,899,4.453774,1.80536,8304.0,150.0,127,15000.0,458,1,3,16,0
New credit,Car,5000.0,899,4.478194,13.674556,8304.0,200.0,27,5000.0,539,1,4,18,0
New credit,Car,6000.0,983,4.49635,9.498559,6000.0,180.0,37,6000.0,430,1,3,11,0
New credit,Car,7250.0,899,4.55548,16.570264,8304.0,300.0,26,7250.0,856,1,4,9,1
New credit,other,45000.0,918,4.809709,14.403635,45000.0,470.67,120,45000.0,1096,1,2,13,1
New credit,"Other, see explanation",6500.0,781,4.854039,7.444666,5847.0,121.04,64,6500.0,791,1,2,12,1
New credit,Unknown,0.0,899,4.887146,6.144919,8304.0,150.0,58,7500.0,328,1,2,7,1
New credit,Unknown,0.0,899,4.928914,30.961017,8304.0,150.0,80,10000.0,1568,2,5,7,0
New credit,Car,6000.0,650,4.931843,8.100473,6000.0,151.13,45,6000.0,795,1,2,13,1
New credit,Home improvement,5000.0,1042,4.933652,15.94775,5000.0,515.46,10,5000.0,856,1,4,13,1
New credit,Remaining debt home,35000.0,899,4.9414,5.138868,30000.0,478.95,72,30000.0,432,1,3,12,0
Limit raise,Car,35000.0,899,4.946164,9.29751,9915.0,450.0,93,35000.0,825,1,3,14,1
New credit,Home improvement,15000.0,953,4.952058,9.210584,10000.0,500.0,32,15000.0,815,1,3,11,1
New credit,Remaining debt home,20000.0,899,4.954383,56.92733,8304.0,377.0,60,20000.0,637,1,0,8,0
New credit,Unknown,0.0,914,4.956164,46.940297,8304.0,170.0,127,17000.0,1200,1,0,11,1
Limit raise,Home improvement,40000.0,967,4.9615,12.058974,1000.0,450.0,109,40000.0,667,1,0,11,0
New credit,Existing loan takeover,35000.0,899,4.969651,31.911587,8304.0,700.58,62,38500.0,431,1,3,11,0
New credit,Existing loan takeover,44000.0,912,4.969923,15.912954,336.0,460.21,120,44000.0,860,1,4,16,1
Limit raise,Home improvement,25000.0,899,4.976612,8.154313,8304.0,300.0,101,25000.0,815,1,3,9,1
Limit raise,Unknown,0.0,899,4.979719,8.138725,2000.0,225.0,81,15500.0,796,1,2,16,0
New credit,Car,36000.0,899,4.983314,31.897971,36000.0,655.09,62,36000.0,456,1,3,15,0
New credit,Unknown,0.0,839,4.995738,19.226115,8304.0,150.0,49,6500.0,1048,1,1,13,1
New credit,Caravan / Camper,12500.0,899,5.005187,11.972529,8304.0,150.0,106,12500.0,448,1,3,14,0
New credit,Existing loan takeover,37500.0,899,5.012837,31.868509,8304.0,335.0,126,33500.0,666,1,0,11,0
New credit,Car,5000.0,899,5.01341,53.961841,5000.0,98.28,60,5000.0,1195,1,0,15,1
New credit,Home improvement,35000.0,899,5.013861,32.867638,30500.0,319.01,120,30500.0,511,1,4,12,0
Limit raise,Remaining debt home,0.0,834,5.017161,9.101102,8304.0,500.0,126,50000.0,819,1,3,13,1
New credit,Unknown,0.0,899,5.023126,8.022133,7747.0,127.01,100,10000.0,531,1,4,14,0
New credit,Home improvement,12500.0,899,5.03262,41.241103,8118.0,173.27,88,12500.0,1829,2,1,12,1
New credit,Car,10000.0,1070,5.034496,8.189656,8304.0,500.0,22,10000.0,472,1,3,19,0
New credit,Car,26500.0,899,5.047116,53.834545,26500.0,277.17,120,26500.0,557,1,5,10,0
New credit,"Other, see explanation",34900.0,899,5.049887,22.086693,8304.0,349.0,126,34900.0,1288,1,3,10,1
New credit,Existing loan takeover,50000.0,862,5.069275,33.059677,8304.0,445.0,126,44500.0,1556,2,4,7,1
New credit,Car,9000.0,899,5.085045,53.796581,9000.0,199.86,52,9000.0,457,1,3,15,0
Limit raise,Unknown,0.0,746,5.094889,5.882363,800.0,174.0,127,17400.0,667,1,0,12,1
New credit,Car,10000.0,1088,5.109327,7.83772,10000.0,150.0,80,10000.0,667,1,0,11,0
New credit,Home improvement,15000.0,1064,5.121915,8.776176,15000.0,300.0,56,15000.0,790,1,2,11,1
New credit,Home improvement,7500.0,899,5.132696,34.143442,7500.0,84.45,120,7500.0,1694,2,1,12,1
New credit,"Other, see explanation",5000.0,899,5.133547,20.007019,500.0,50.0,138,5000.0,538,1,4,17,0
New credit,Existing loan takeover,7000.0,899,5.133616,9.060826,1000.0,150.0,49,6500.0,454,1,3,15,0
New credit,Home improvement,10000.0,800,5.148777,30.032444,10000.0,100.0,134,10000.0,1543,2,3,12,1
New credit,Home improvement,10000.0,899,5.158534,15.837852,10000.0,193.03,60,10000.0,1102,1,2,15,1
New credit,Extra spending limit,6000.0,1003,5.159622,39.964248,150.0,120.0,58,6000.0,1699,2,1,8,1
New credit,"Other, see explanation",5000.0,899,5.16054,53.721221,5000.0,153.68,36,5000.0,473,1,3,19,0
Limit raise,Existing loan takeover,35000.0,899,5.163077,32.718314,8304.0,247.52,80,0.0,510,1,4,12,0
New credit,Car,15000.0,899,5.164171,31.717282,8304.0,150.0,127,15000.0,455,1,3,15,0
Limit raise,Car,12000.0,696,5.165215,8.783366,8304.0,150.0,100,12000.0,817,1,3,10,1
Limit raise,Home improvement,25000.0,888,5.16943,22.829919,8304.0,247.52,80,0.0,637,1,0,8,0
New credit,Remaining debt home,25000.0,899,5.169454,26.857455,3500.0,243.78,120,23000.0,1286,1,3,7,1
New credit,Unknown,0.0,899,5.170391,14.771696,1604.47,137.59,60,7000.0,731,1,1,8,0
Limit raise,Home improvement,50000.0,899,5.176938,15.756751,10000.0,500.0,126,50000.0,1096,1,2,13,1
Limit raise,"Other, see explanation",25000.0,899,5.194381,6.857085,3000.0,500.0,56,25000.0,788,1,2,8,1
New credit,Extra spending limit,5000.0,899,5.209346,33.671965,8304.0,100.0,58,5000.0,565,1,5,12,0
New credit,Unknown,0.0,899,5.217455,53.663856,1637.0,240.14,72,15000.0,1834,2,0,7,0
New credit,Car,5000.0,899,5.22555,53.655733,5000.0,431.05,12,5000.0,1309,1,4,14,0
New credit,Unknown,0.0,899,5.231379,30.658273,8304.0,160.0,34,5000.0,1577,2,5,7,0
Limit raise,Car,15000.0,886,5.237992,14.939801,8304.0,150.0,127,15000.0,1129,1,3,10,0
New credit,Unknown,0.0,899,5.254817,30.634814,36200.0,527.92,80,36200.0,1578,2,5,7,0
New credit,Car,7000.0,899,5.265562,23.857336,7000.0,195.73,40,7000.0,462,1,3,16,0
New credit,Existing loan takeover,23000.0,867,5.272552,28.819191,8304.0,250.0,114,23000.0,1200,1,0,11,1
New credit,Car,16000.0,1085,5.276646,46.59597,16000.0,272.66,67,16000.0,1540,2,2,13,1
Limit raise,Car,0.0,899,5.295849,19.871345,4000.0,225.0,127,22500.0,1128,1,3,14,1
New credit,Car,8000.0,953,5.308125,7.823934,8000.0,250.0,35,8000.0,497,1,4,9,0
New credit,Car,10000.0,1064,5.310997,6.82516,5000.0,100.0,134,10000.0,667,1,0,11,0
New credit,Home improvement,50000.0,899,5.322769,31.558747,8304.0,500.0,126,50000.0,660,1,0,11,0
New credit,Existing loan takeover,25000.0,836,5.335425,46.559665,9055.91,261.48,120,25000.0,1493,2,1,8,1
Limit raise,Car,30000.0,899,5.351086,8.834657,5000.0,300.0,126,30000.0,854,1,4,7,1
New credit,Extra spending limit,5000.0,899,5.359785,31.521624,8304.0,200.0,27,5000.0,458,1,3,16,0
New credit,Existing loan takeover,0.0,899,5.360474,11.647074,1803.0,149.93,37,5000.0,855,1,4,8,0
New credit,Car,15000.0,1020,5.385943,50.565124,15000.0,157.59,120,15000.0,1779,2,2,13,1
New credit,Not speficied,20000.0,899,5.386979,25.872356,8304.0,300.0,78,20000.0,1087,1,4,8,1
New credit,Car,21000.0,899,5.401006,32.480469,8304.0,500.0,40,18500.0,539,1,4,16,0
New credit,Car,45000.0,885,5.407459,6.66189,45000.0,842.98,60,45000.0,794,1,2,9,1
New credit,Home improvement,0.0,899,5.407653,30.48221,8304.0,400.0,126,40000.0,1571,2,5,7,0
New credit,Existing loan takeover,15000.0,890,5.414232,25.696783,8304.0,225.0,78,15000.0,1314,1,4,9,1
New credit,"Other, see explanation",5000.0,899,5.415333,53.466901,5000.0,146.38,38,5000.0,575,1,5,14,0
New credit,Unknown,0.0,899,5.421065,8.468803,4000.0,200.0,57,10000.0,651,1,0,10,0
New credit,Home improvement,5000.0,899,5.424196,53.457894,5000.0,152.58,65,8300.0,468,1,3,18,0
New credit,Home improvement,20000.0,899,5.469474,18.47135,14200.0,211.98,120,20000.0,785,1,2,7,0
New credit,Car,6500.0,899,5.472002,12.56913,6500.0,127.76,60,6500.0,856,1,4,9,1
New credit,Car,15000.0,899,5.494254,12.820983,15000.0,150.0,127,15000.0,1018,1,0,13,1
New credit,Car,5000.0,899,5.49702,7.594059,5000.0,223.16,24,5000.0,516,1,4,13,0
New credit,Home improvement,7500.0,899,5.49795,6.503145,8304.0,150.0,37,5000.0,445,1,3,13,0
New credit,Car,5000.0,817,5.504792,14.431913,5000.0,150.0,37,5000.0,1014,1,0,12,1
New credit,Home improvement,16000.0,868,5.508003,26.492795,16000.0,169.58,120,16000.0,1288,1,3,14,1
New credit,"Other, see explanation",40000.0,899,5.532433,36.349224,8304.0,418.37,120,40000.0,748,1,1,15,0
New credit,Home improvement,5000.0,899,5.540512,19.627614,5000.0,98.28,60,5000.0,859,1,4,8,1
New credit,Car,6300.0,899,5.595108,32.286439,8304.0,85.0,93,6300.0,538,1,4,15,0
New credit,Home improvement,50000.0,926,5.729085,20.365256,8304.0,500.0,63,28000.0,1224,1,1,15,1
New credit,other,15000.0,869,5.748566,13.270821,8304.0,150.0,127,15000.0,1021,1,0,13,1
New credit,"Other, see explanation",18000.0,794,5.928842,11.111878,3306.0,250.04,84,17700.0,856,1,4,15,1
New credit,Home improvement,30000.0,899,5.929046,31.952381,30000.0,396.14,90,30000.0,539,1,4,16,0
New credit,Home improvement,20000.0,899,5.946313,39.112093,9900.0,194.59,60,9900.0,856,1,4,9,0
New credit,Existing loan takeover,26000.0,824,5.949137,19.021268,2691.0,271.94,120,26000.0,814,1,3,8,1
New credit,Car,15000.0,899,5.950393,32.931007,8304.0,200.0,57,10000.0,556,1,5,10,0
New credit,Extra spending limit,5000.0,800,5.956063,14.925482,5280.0,158.98,120,15000.0,1125,1,3,13,1
New credit,Car,10000.0,899,5.959287,6.086939,8304.0,247.52,80,0.0,557,1,5,9,0
New credit,Home improvement,15000.0,899,5.965499,42.000485,15000.0,300.0,56,15000.0,1542,2,2,17,0
New credit,Existing loan takeover,15000.0,899,5.972798,52.909112,11200.0,567.3,28,15000.0,1789,2,0,7,0
New credit,Not speficied,40000.0,899,5.975063,12.224032,40000.0,418.37,120,40000.0,740,1,1,14,0
New credit,Home improvement,10000.0,741,5.975629,13.234159,200.0,200.0,57,10000.0,1047,1,1,8,1
New credit,Existing loan takeover,50000.0,899,5.976297,31.905167,46000.0,861.72,60,46000.0,543,1,4,19,0
New credit,Home improvement,20000.0,774,5.983698,45.869943,20000.0,247.03,98,20000.0,1492,2,1,9,1
Limit raise,Car,16000.0,899,5.994762,15.130784,7600.0,200.0,127,20000.0,1093,1,4,11,0
New credit,Home improvement,35000.0,806,6.011097,14.888705,35000.0,366.08,120,35000.0,1045,1,1,9,1
New credit,Home improvement,50000.0,899,6.012448,15.169382,8304.0,1000.0,56,50000.0,650,1,0,10,0
New credit,Unknown,0.0,929,6.014929,19.167853,12000.0,225.0,62,12000.0,789,1,2,9,1
Limit raise,Car,21000.0,899,6.021816,8.107456,16000.0,220.0,120,21000.0,819,1,3,10,1
Limit raise,Car,10000.0,899,6.036312,6.046194,8304.0,100.0,134,10000.0,788,1,2,9,0
Limit raise,Home improvement,15000.0,899,6.040584,5.997279,5000.0,150.0,127,15000.0,793,1,2,10,0
New credit,"Other, see explanation",35000.0,899,6.041858,12.092802,31100.0,366.08,120,35000.0,565,1,5,12,0
New credit,Unknown,0.0,773,6.045302,31.966213,10000.0,114.23,115,10000.0,1130,1,3,12,1
New credit,Existing loan takeover,5000.0,923,6.067888,6.143866,2600.0,135.0,41,5000.0,794,1,2,10,1
New credit,Home improvement,14000.0,713,6.086786,10.961361,15000.0,609.83,26,15000.0,999,1,0,9,1
New credit,Existing loan takeover,7000.0,1028,6.090128,27.881071,8304.0,150.0,54,7000.0,853,1,4,11,1
New credit,Unknown,0.0,899,6.098227,30.783277,8304.0,115.0,134,11500.0,1605,2,6,7,0
New credit,Existing loan takeover,10000.0,783,6.098844,7.01348,8304.0,175.0,67,10000.0,796,1,2,14,0
New credit,Unknown,0.0,843,6.105659,15.074216,8304.0,210.0,127,21000.0,1045,1,1,8,1
New credit,Car,6000.0,1000,6.113438,75.063071,6000.0,118.56,59,6000.0,1488,2,1,12,1
New credit,Existing loan takeover,5000.0,979,6.117169,7.165989,5000.0,98.28,60,5000.0,795,1,2,13,1
New credit,Unknown,0.0,947,6.136953,24.865375,8304.0,250.0,22,5000.0,1252,1,2,11,1
New credit,Home improvement,45000.0,899,6.14572,10.84228,45000.0,470.67,120,45000.0,855,1,4,14,0
New credit,Home improvement,6000.0,993,6.148528,45.768613,6000.0,248.54,26,6000.0,1479,2,1,10,1
New credit,Home improvement,0.0,899,6.149807,80.914669,14000.0,522.97,120,50000.0,857,1,4,13,1
New credit,other,20000.0,899,6.151016,84.726396,8304.0,750.0,77,50000.0,1443,2,0,12,1
Limit raise,Car,16500.0,899,6.153893,17.775733,8304.0,300.0,62,16500.0,1092,1,4,12,1
Limit raise,Home improvement,29000.0,899,6.162476,11.011473,3300.0,435.0,77,29000.0,856,1,4,14,1
New credit,Home improvement,29000.0,862,6.16363,14.714688,4721.93,303.32,120,29000.0,795,1,2,13,1
Limit raise,Home improvement,0.0,822,6.164036,7.077157,10000.0,400.0,126,40000.0,798,1,2,14,0
New credit,Unknown,19000.0,895,6.170233,21.760941,369.0,201.38,120,19000.0,1130,1,3,15,1
New credit,Home improvement,5000.0,918,6.171948,17.928215,5000.0,200.0,27,5000.0,748,1,1,15,0
New credit,Unknown,15000.0,899,6.175309,10.792396,15000.0,158.98,120,15000.0,822,1,3,16,1
New credit,"Other, see explanation",10000.0,904,6.177369,24.872046,8304.0,100.0,134,10000.0,1197,1,0,15,1
New credit,Existing loan takeover,23000.0,899,6.18786,25.945848,8304.0,247.52,80,0.0,790,1,2,12,0
New credit,Home improvement,5000.0,899,6.192542,12.752051,8304.0,75.0,81,5000.0,1052,1,1,14,1
New credit,Car,6000.0,899,6.193252,14.753331,6000.0,121.0,57,6000.0,855,1,4,9,1
New credit,Car,12500.0,792,6.206119,6.977834,12500.0,293.2,48,12500.0,818,1,3,10,1
New credit,Car,15000.0,892,6.207814,5.797578,12550.0,158.98,120,15000.0,787,1,2,8,1
New credit,"Other, see explanation",10000.0,786,6.214188,45.66587,4151.28,101.34,120,9000.0,1833,2,2,9,1
New credit,Home improvement,10000.0,797,6.216548,42.745903,8304.0,150.0,80,10000.0,1196,1,0,11,1
Limit raise,Home improvement,0.0,899,6.227355,14.947876,17500.0,250.0,126,25000.0,1135,1,3,7,1
New credit,Existing loan takeover,15500.0,899,6.243505,4.107096,8304.0,489.78,34,15500.0,575,1,5,14,0
New credit,Unknown,0.0,899,6.25802,30.623315,8304.0,50.0,138,5000.0,667,1,0,11,0
New credit,Car,5000.0,727,6.265796,14.754151,5000.0,153.68,36,5000.0,856,1,4,10,1
New credit,Unknown,0.0,721,6.272506,6.998646,5040.0,271.94,120,26000.0,821,1,3,13,1
New credit,Car,50000.0,939,6.274124,7.760262,20864.0,522.97,120,50000.0,813,1,3,13,1
New credit,Car,8000.0,1036,6.274885,14.61486,7000.0,166.62,48,7000.0,1092,1,2,12,1
New credit,Car,7500.0,899,6.280059,15.009795,8304.0,200.0,42,7500.0,1086,1,4,16,0
New credit,Home improvement,37000.0,899,6.287866,30.593407,22225.0,345.16,120,33000.0,1613,2,6,7,0
New credit,Car,10000.0,899,6.317624,21.667481,10000.0,200.0,57,10000.0,565,1,5,12,0
New credit,Unknown,0.0,829,6.321902,6.623127,1395.61,450.0,76,29500.0,790,1,2,12,1
New credit,Home improvement,50000.0,899,6.337479,4.999536,46000.0,575.76,96,46000.0,643,1,0,9,0
New credit,"Other, see explanation",10000.0,853,6.349636,14.555698,2315.0,118.09,110,10000.0,1024,1,0,14,1
New credit,Car,25000.0,899,6.360008,11.613084,8304.0,260.0,120,25000.0,1050,1,1,7,1
New credit,Unknown,10000.0,794,6.366472,13.863846,4030.0,110.7,120,10000.0,1019,1,0,13,1
New credit,Existing loan takeover,35000.0,899,6.36718,49.523769,8304.0,366.08,120,35000.0,785,1,2,7,0
New credit,Home improvement,15000.0,900,6.367609,13.707909,8304.0,300.0,56,15000.0,691,1,0,17,0
Limit raise,Unknown,0.0,819,6.37076,5.655694,1500.0,150.0,127,15000.0,785,1,2,8,0
New credit,Existing loan takeover,15000.0,899,6.39715,32.484329,12000.0,158.98,120,15000.0,559,1,5,10,0
New credit,Existing loan takeover,35000.0,899,6.412185,24.582769,20000.0,499.82,82,35000.0,788,1,2,9,0
New credit,Home improvement,37500.0,899,6.421148,12.576099,25000.0,376.69,77,25000.0,856,1,4,14,1
New credit,Home improvement,10000.0,1007,6.423119,7.617095,5000.0,100.0,134,10000.0,787,1,2,8,0
